"zip","County","Year","New","Renewed","Insured-Initiated Nonrenewed","Insurer-Initiated Nonrenewed","percent_insurer_nonrenewed","pct_major_fire_risk","pct_severe_fire_risk"
95312,"Merced",2015,7,22,5,2,"5.56",86.4,0
95312,"Merced",2016,8,20,4,3,"8.57",86.4,0
95312,"Merced",2017,4,22,3,1,"3.33",86.4,0
95312,"Merced",2018,2,26,1,1,"3.33",86.4,0
95312,"Merced",2019,6,25,5,0,"0",86.4,0
95312,"Merced",2020,2,27,2,2,"6.06",86.4,0
95312,"Merced",2021,6,26,5,1,"2.63",86.4,0
95318,"Mariposa",2015,4,85,5,1,"1.05",69.3,40
95318,"Mariposa",2016,5,82,6,1,"1.06",69.3,40
95318,"Mariposa",2017,3,72,6,5,"5.81",69.3,40
95318,"Mariposa",2018,1,85,0,0,"0",69.3,40
95318,"Mariposa",2019,9,66,4,4,"4.82",69.3,40
95318,"Mariposa",2020,9,66,4,3,"3.66",69.3,40
95318,"Mariposa",2021,4,67,4,6,"7.41",69.3,40
95321,"Tuolumne",2015,159,2711,218,116,"3.62",86.1,34.1
95321,"Tuolumne",2016,178,2530,214,59,"1.98",86.1,34.1
95321,"Tuolumne",2017,136,2429,177,52,"1.86",86.1,34.1
95321,"Tuolumne",2018,212,2200,202,110,"4.04",86.1,34.1
95321,"Tuolumne",2019,812,1882,204,284,"8.93",86.1,34.1
95321,"Tuolumne",2020,677,2162,340,343,"9.74",86.1,34.1
95321,"Tuolumne",2021,304,2287,368,300,"9.21",86.1,34.1
95322,"Merced",2015,285,2070,210,54,"2.06",33,12.1
95322,"Merced",2016,287,2092,218,56,"2.11",33,12.1
95322,"Merced",2017,305,2089,227,62,"2.31",33,12.1
95322,"Merced",2018,281,2160,220,45,"1.66",33,12.1
95322,"Merced",2019,273,2170,217,43,"1.59",33,12.1
95322,"Merced",2020,307,2160,213,42,"1.54",33,12.1
95322,"Merced",2021,256,2196,201,73,"2.68",33,12.1
95327,"Tuolumne",2015,151,1689,122,58,"2.87",95.1,86.7
95327,"Tuolumne",2016,201,1613,158,48,"2.38",95.1,86.7
95327,"Tuolumne",2017,193,1601,143,56,"2.81",95.1,86.7
95327,"Tuolumne",2018,226,1611,140,56,"2.75",95.1,86.7
95327,"Tuolumne",2019,362,1444,150,210,"9.7",95.1,86.7
95327,"Tuolumne",2020,399,1443,230,156,"7",95.1,86.7
95327,"Tuolumne",2021,202,1596,215,72,"3.45",95.1,86.7
95328,"Stanislaus",2015,98,773,74,25,"2.58",0,0
95328,"Stanislaus",2016,153,780,78,30,"2.88",0,0
95328,"Stanislaus",2017,197,796,115,42,"3.65",0,0
95328,"Stanislaus",2018,180,841,110,41,"3.5",0,0
95328,"Stanislaus",2019,144,900,79,25,"2.18",0,0
95328,"Stanislaus",2020,134,943,107,20,"1.66",0,0
95328,"Stanislaus",2021,151,928,137,33,"2.64",0,0
95338,"Mariposa",2015,287,3546,286,119,"2.81",99.5,79
95338,"Mariposa",2016,358,3423,254,132,"3.17",99.5,79
95338,"Mariposa",2017,303,3378,232,109,"2.71",99.5,79
95338,"Mariposa",2018,396,3432,249,101,"2.42",99.5,79
95338,"Mariposa",2019,701,3400,306,283,"6.03",99.5,79
95338,"Mariposa",2020,530,3472,396,180,"3.93",99.5,79
95338,"Mariposa",2021,286,3479,372,182,"4.21",99.5,79
95230,"San Joaquin",2015,7,84,3,6,"6",49.9,39.9
95230,"San Joaquin",2016,15,84,9,3,"2.7",49.9,39.9
95230,"San Joaquin",2017,9,80,12,1,"0.98",49.9,39.9
95230,"San Joaquin",2018,16,77,13,2,"1.85",49.9,39.9
95230,"San Joaquin",2019,11,81,9,2,"1.94",49.9,39.9
95230,"San Joaquin",2020,17,78,9,7,"6.31",49.9,39.9
95230,"San Joaquin",2021,7,82,6,3,"3.06",49.9,39.9
95247,"Calaveras",2015,136,1804,126,70,"3.28",98.4,90.2
95247,"Calaveras",2016,163,1752,127,59,"2.81",98.4,90.2
95247,"Calaveras",2017,149,1709,135,72,"3.49",98.4,90.2
95247,"Calaveras",2018,191,1659,159,60,"2.9",98.4,90.2
95247,"Calaveras",2019,443,1452,189,191,"8.4",98.4,90.2
95247,"Calaveras",2020,410,1567,244,147,"6.21",98.4,90.2
95247,"Calaveras",2021,260,1607,181,184,"8.24",98.4,90.2
92057,"San Diego",2015,1831,12836,1386,273,"1.67",54.3,0.8
92057,"San Diego",2016,1880,12943,1554,279,"1.68",54.3,0.8
92057,"San Diego",2017,1837,13000,1496,270,"1.63",54.3,0.8
92057,"San Diego",2018,1738,13048,1442,250,"1.52",54.3,0.8
92057,"San Diego",2019,2023,12983,1552,488,"2.86",54.3,0.8
92057,"San Diego",2020,1962,13101,1625,306,"1.8",54.3,0.8
92057,"San Diego",2021,1975,13072,1696,364,"2.13",54.3,0.8
91202,"Los Angeles",2015,380,3196,306,67,"1.7",100,91.5
91202,"Los Angeles",2016,393,3199,288,75,"1.9",100,91.5
91202,"Los Angeles",2017,424,3226,330,64,"1.58",100,91.5
91202,"Los Angeles",2018,410,3220,324,72,"1.79",100,91.5
91202,"Los Angeles",2019,397,3239,323,52,"1.3",100,91.5
91202,"Los Angeles",2020,378,3230,258,75,"1.9",100,91.5
91202,"Los Angeles",2021,430,3229,334,85,"2.08",100,91.5
91205,"Los Angeles",2015,346,2699,244,78,"2.32",92.1,31.2
91205,"Los Angeles",2016,305,2742,215,60,"1.81",92.1,31.2
91205,"Los Angeles",2017,287,2769,229,46,"1.38",92.1,31.2
91205,"Los Angeles",2018,250,2788,199,52,"1.58",92.1,31.2
91205,"Los Angeles",2019,299,2789,252,41,"1.21",92.1,31.2
91205,"Los Angeles",2020,242,2791,204,34,"1.04",92.1,31.2
91205,"Los Angeles",2021,317,2780,258,49,"1.44",92.1,31.2
92222,"Imperial",2015,0,5,0,0,"0",0,0
92222,"Imperial",2016,2,3,1,0,"0",0,0
92222,"Imperial",2017,17,2,1,0,"0",0,0
92222,"Imperial",2018,0,2,0,0,"0",0,0
92222,"Imperial",2019,1,1,11,5,"27.78",0,0
92222,"Imperial",2020,0,2,0,0,"0",0,0
92222,"Imperial",2021,0,1,1,0,"0",0,0
92225,"Riverside",2015,414,3982,268,130,"2.71",10.4,3.3
92225,"Riverside",2016,436,4021,329,102,"2.09",10.4,3.3
92225,"Riverside",2017,509,3894,318,134,"2.76",10.4,3.3
92225,"Riverside",2018,510,4032,345,137,"2.73",10.4,3.3
92225,"Riverside",2019,530,4059,327,148,"2.92",10.4,3.3
92225,"Riverside",2020,555,4064,409,92,"1.8",10.4,3.3
92225,"Riverside",2021,629,4075,468,133,"2.51",10.4,3.3
92544,"Riverside",2015,1789,10755,1313,450,"3.15",88.3,81.4
92544,"Riverside",2016,2140,10636,1593,504,"3.39",88.3,81.4
92544,"Riverside",2017,1998,10693,1481,411,"2.82",88.3,81.4
92544,"Riverside",2018,1805,11027,1387,420,"2.87",88.3,81.4
92544,"Riverside",2019,2419,10537,1412,916,"5.99",88.3,81.4
92544,"Riverside",2020,2182,10595,1556,677,"4.51",88.3,81.4
92544,"Riverside",2021,2183,10600,1475,636,"4.27",88.3,81.4
92586,"Riverside",2015,1300,7771,1010,233,"2.26",100,100
92586,"Riverside",2016,1447,7779,1128,264,"2.49",100,100
92586,"Riverside",2017,1541,7747,1194,216,"2.02",100,100
92586,"Riverside",2018,1579,7910,1158,260,"2.38",100,100
92586,"Riverside",2019,1855,7708,1209,480,"4.27",100,100
92586,"Riverside",2020,1617,7926,1253,267,"2.41",100,100
92586,"Riverside",2021,1737,7878,1361,410,"3.6",100,100
92606,"Orange",2015,365,3071,325,48,"1.26",0,0
92606,"Orange",2016,382,3045,338,64,"1.67",0,0
92606,"Orange",2017,372,3051,334,45,"1.18",0,0
92606,"Orange",2018,363,3049,325,43,"1.14",0,0
92606,"Orange",2019,364,3079,301,54,"1.42",0,0
92606,"Orange",2020,351,3070,314,32,"0.85",0,0
92606,"Orange",2021,365,3050,330,57,"1.5",0,0
95360,"Stanislaus",2015,384,2687,291,65,"1.9",0.6,0.1
95360,"Stanislaus",2016,457,2727,322,73,"2.04",0.6,0.1
95360,"Stanislaus",2017,470,2767,316,76,"2.09",0.6,0.1
95360,"Stanislaus",2018,416,2835,311,62,"1.71",0.6,0.1
95360,"Stanislaus",2019,442,2917,290,50,"1.35",0.6,0.1
95360,"Stanislaus",2020,401,2968,313,61,"1.63",0.6,0.1
95360,"Stanislaus",2021,419,3000,337,83,"2.16",0.6,0.1
95364,"Tuolumne",2015,16,374,18,18,"4.23",77.6,27.9
95364,"Tuolumne",2016,25,362,21,13,"3.09",77.6,27.9
95364,"Tuolumne",2017,16,362,16,5,"1.25",77.6,27.9
95364,"Tuolumne",2018,32,333,25,18,"4.41",77.6,27.9
95364,"Tuolumne",2019,85,295,21,37,"8.45",77.6,27.9
95364,"Tuolumne",2020,50,345,33,14,"3.17",77.6,27.9
95364,"Tuolumne",2021,43,344,30,16,"3.7",77.6,27.9
95368,"Stanislaus",2015,514,3573,435,99,"2.14",0,0
95368,"Stanislaus",2016,514,3609,432,71,"1.53",0,0
95368,"Stanislaus",2017,521,3589,429,85,"1.84",0,0
95368,"Stanislaus",2018,495,3594,393,75,"1.65",0,0
95368,"Stanislaus",2019,452,3626,384,66,"1.46",0,0
95368,"Stanislaus",2020,419,3651,366,51,"1.14",0,0
95368,"Stanislaus",2021,471,3624,419,75,"1.63",0,0
95379,"Tuolumne",2015,89,1156,75,77,"5.51",99.9,96.9
95379,"Tuolumne",2016,146,1079,84,39,"2.89",99.9,96.9
95379,"Tuolumne",2017,111,1074,76,63,"4.76",99.9,96.9
95379,"Tuolumne",2018,99,1091,80,39,"2.98",99.9,96.9
95379,"Tuolumne",2019,295,954,89,119,"8.17",99.9,96.9
95379,"Tuolumne",2020,251,1073,136,86,"5.56",99.9,96.9
95379,"Tuolumne",2021,163,1105,123,81,"5.5",99.9,96.9
95427,"Mendocino",2015,10,130,10,4,"2.6",33,0.2
95427,"Mendocino",2016,8,127,5,5,"3.45",33,0.2
95427,"Mendocino",2017,9,124,4,6,"4.2",33,0.2
95427,"Mendocino",2018,10,125,5,5,"3.45",33,0.2
95427,"Mendocino",2019,17,121,7,7,"4.61",33,0.2
95427,"Mendocino",2020,14,130,5,1,"0.67",33,0.2
95427,"Mendocino",2021,10,134,4,7,"4.52",33,0.2
95429,"Mendocino",2015,4,20,0,4,"14.29",97.3,71.4
95429,"Mendocino",2016,0,21,1,0,"0",97.3,71.4
95429,"Mendocino",2017,3,21,1,1,"3.85",97.3,71.4
95429,"Mendocino",2018,0,25,0,1,"3.85",97.3,71.4
95429,"Mendocino",2019,1,17,1,3,"13.64",97.3,71.4
95429,"Mendocino",2020,3,17,2,0,"0",97.3,71.4
95429,"Mendocino",2021,3,17,1,2,"8.7",97.3,71.4
95430,"Sonoma",2015,5,70,8,2,"2.35",0,0
95430,"Sonoma",2016,11,68,9,3,"3.3",0,0
95430,"Sonoma",2017,10,70,7,2,"2.25",0,0
95430,"Sonoma",2018,5,69,2,1,"1.3",0,0
95430,"Sonoma",2019,3,69,8,3,"3.61",0,0
95430,"Sonoma",2020,3,63,2,1,"1.45",0,0
95430,"Sonoma",2021,2,61,3,0,"0",0,0
95431,"Sonoma",2015,1,0,0,0,"0",100,0
95431,"Sonoma",2016,0,1,0,0,"0",100,0
95431,"Sonoma",2017,0,0,0,0,"0",100,0
95431,"Sonoma",2018,0,0,0,0,"0",100,0
95431,"Sonoma",2019,0,0,0,0,"0",100,0
95431,"Sonoma",2020,1,4,0,2,"28.57",100,0
95431,"Sonoma",2021,0,4,1,0,"0",100,0
95437,"Mendocino",2015,422,4587,292,105,"1.94",5.6,0.1
95437,"Mendocino",2016,455,4640,319,124,"2.24",5.6,0.1
95437,"Mendocino",2017,476,4586,357,123,"2.22",5.6,0.1
95437,"Mendocino",2018,487,4632,328,109,"1.96",5.6,0.1
95437,"Mendocino",2019,704,4450,327,269,"4.68",5.6,0.1
95437,"Mendocino",2020,603,4660,433,159,"2.72",5.6,0.1
95437,"Mendocino",2021,483,4766,419,72,"1.25",5.6,0.1
90071,"Los Angeles",2015,0,4,0,0,"0",0,0
90071,"Los Angeles",2016,0,1,0,0,"0",0,0
90071,"Los Angeles",2017,0,1,0,0,"0",0,0
90071,"Los Angeles",2018,1,1,2,0,"0",0,0
90071,"Los Angeles",2019,0,0,0,0,"0",0,0
90071,"Los Angeles",2020,2,0,0,0,"0",0,0
90071,"Los Angeles",2021,0,2,0,0,"0",0,0
91390,"Los Angeles",2015,527,4522,423,88,"1.58",100,99.9
91390,"Los Angeles",2016,591,4511,432,113,"2",100,99.9
91390,"Los Angeles",2017,616,4510,457,113,"1.98",100,99.9
91390,"Los Angeles",2018,644,4527,467,147,"2.54",100,99.9
91390,"Los Angeles",2019,878,4429,445,323,"5.32",100,99.9
91390,"Los Angeles",2020,654,4721,525,115,"1.91",100,99.9
91390,"Los Angeles",2021,868,4419,609,393,"6.25",100,99.9
95814,"Sacramento",2015,72,489,52,20,"3.16",0,0
95814,"Sacramento",2016,67,490,54,14,"2.24",0,0
95814,"Sacramento",2017,113,477,67,12,"1.79",0,0
95814,"Sacramento",2018,83,512,52,13,"1.97",0,0
95814,"Sacramento",2019,92,530,72,7,"1",0,0
95814,"Sacramento",2020,95,552,83,16,"2.14",0,0
95814,"Sacramento",2021,85,547,84,30,"4.02",0,0
94122,"San Francisco",2015,1051,12571,842,180,"1.23",0,0
94122,"San Francisco",2016,1067,12645,911,147,"1",0,0
94122,"San Francisco",2017,1071,12643,945,135,"0.91",0,0
94122,"San Francisco",2018,960,12656,844,98,"0.67",0,0
94122,"San Francisco",2019,1024,12659,839,137,"0.93",0,0
94122,"San Francisco",2020,1063,12623,922,136,"0.92",0,0
94122,"San Francisco",2021,1190,12527,1059,173,"1.16",0,0
94130,"San Francisco",2015,0,0,0,0,"0",0,0
94130,"San Francisco",2016,0,0,0,0,"0",0,0
94130,"San Francisco",2017,0,0,0,0,"0",0,0
94130,"San Francisco",2018,0,1,0,0,"0",0,0
94130,"San Francisco",2019,0,2,9,0,"0",0,0
94130,"San Francisco",2020,1,1,0,0,"0",0,0
94130,"San Francisco",2021,0,2,1,0,"0",0,0
94401,"San Mateo",2015,483,4476,428,52,"0.96",0,0
94401,"San Mateo",2016,444,4529,399,64,"1.18",0,0
94401,"San Mateo",2017,475,4533,380,55,"1.01",0,0
94401,"San Mateo",2018,494,4535,377,68,"1.24",0,0
94401,"San Mateo",2019,465,4594,416,44,"0.8",0,0
94401,"San Mateo",2020,419,4610,352,64,"1.18",0,0
94401,"San Mateo",2021,550,4558,482,64,"1.13",0,0
94502,"Alameda",2015,255,3233,242,20,"0.53",0,0
94502,"Alameda",2016,261,3253,224,19,"0.51",0,0
94502,"Alameda",2017,297,3254,259,26,"0.68",0,0
94502,"Alameda",2018,292,3247,270,30,"0.78",0,0
94502,"Alameda",2019,306,3277,285,28,"0.72",0,0
94502,"Alameda",2020,308,3285,280,27,"0.69",0,0
94502,"Alameda",2021,353,3274,321,38,"0.95",0,0
94508,"Napa",2015,52,719,47,19,"2.27",18.1,3.9
94508,"Napa",2016,58,726,49,10,"1.19",18.1,3.9
94508,"Napa",2017,55,718,58,19,"2.24",18.1,3.9
94508,"Napa",2018,74,692,58,16,"1.9",18.1,3.9
94508,"Napa",2019,85,669,51,37,"4.39",18.1,3.9
94508,"Napa",2020,65,694,50,10,"1.22",18.1,3.9
94508,"Napa",2021,86,667,88,35,"4",18.1,3.9
94525,"Contra Costa",2015,126,1042,106,24,"1.85",97.6,92.2
94525,"Contra Costa",2016,110,1042,91,22,"1.74",97.6,92.2
94525,"Contra Costa",2017,115,1051,97,20,"1.56",97.6,92.2
94525,"Contra Costa",2018,118,1042,91,15,"1.18",97.6,92.2
94525,"Contra Costa",2019,115,1059,87,22,"1.71",97.6,92.2
94525,"Contra Costa",2020,124,1069,103,12,"0.92",97.6,92.2
94525,"Contra Costa",2021,116,1043,111,22,"1.7",97.6,92.2
94534,"Solano",2015,1451,10436,1037,165,"1.26",86.9,62.4
94534,"Solano",2016,1441,10748,1081,150,"1.12",86.9,62.4
94534,"Solano",2017,1390,11038,1084,118,"0.87",86.9,62.4
94534,"Solano",2018,1620,11236,1226,156,"1.1",86.9,62.4
94534,"Solano",2019,1501,11469,1167,196,"1.37",86.9,62.4
94534,"Solano",2020,1412,11633,1156,170,"1.18",86.9,62.4
94534,"Solano",2021,1699,11546,1450,252,"1.69",86.9,62.4
95444,"Sonoma",2015,21,229,16,5,"1.85",0,0
95444,"Sonoma",2016,15,235,8,4,"1.53",0,0
95444,"Sonoma",2017,11,240,12,3,"1.13",0,0
95444,"Sonoma",2018,23,230,12,3,"1.12",0,0
95444,"Sonoma",2019,24,239,19,6,"2.08",0,0
95444,"Sonoma",2020,31,254,17,3,"0.98",0,0
95444,"Sonoma",2021,29,257,25,4,"1.27",0,0
95449,"Mendocino",2015,33,247,22,13,"4.13",75,45.9
95449,"Mendocino",2016,23,249,16,14,"4.64",75,45.9
95449,"Mendocino",2017,29,249,18,7,"2.31",75,45.9
95449,"Mendocino",2018,40,256,21,6,"1.86",75,45.9
95449,"Mendocino",2019,29,259,23,9,"2.81",75,45.9
95449,"Mendocino",2020,46,268,34,4,"1.14",75,45.9
95449,"Mendocino",2021,61,282,34,5,"1.31",75,45.9
95451,"Lake",2015,514,4070,390,135,"2.64",84.3,60.6
95451,"Lake",2016,495,4005,391,166,"3.28",84.3,60.6
95451,"Lake",2017,529,3924,373,176,"3.52",84.3,60.6
95451,"Lake",2018,534,3891,399,162,"3.25",84.3,60.6
95451,"Lake",2019,757,3709,354,301,"5.88",84.3,60.6
95451,"Lake",2020,687,4010,540,121,"2.26",84.3,60.6
95451,"Lake",2021,534,4046,509,151,"2.88",84.3,60.6
95453,"Lake",2015,444,3458,313,104,"2.41",77.4,11.3
95453,"Lake",2016,442,3470,324,103,"2.37",77.4,11.3
95453,"Lake",2017,472,3478,324,99,"2.26",77.4,11.3
95453,"Lake",2018,486,3519,348,97,"2.18",77.4,11.3
95453,"Lake",2019,479,3553,358,117,"2.6",77.4,11.3
95453,"Lake",2020,580,3496,411,137,"2.96",77.4,11.3
95453,"Lake",2021,464,3576,412,76,"1.68",77.4,11.3
91316,"Los Angeles",2015,775,4808,615,166,"2.61",9.1,0
91316,"Los Angeles",2016,779,4812,639,175,"2.73",9.1,0
91316,"Los Angeles",2017,779,4855,590,127,"2",9.1,0
91316,"Los Angeles",2018,766,4893,633,124,"1.93",9.1,0
91316,"Los Angeles",2019,750,4915,598,149,"2.32",9.1,0
91316,"Los Angeles",2020,895,4812,638,184,"2.82",9.1,0
91316,"Los Angeles",2021,816,4852,606,210,"3.24",9.1,0
91330,"Los Angeles",2015,0,0,0,0,"0",0,0
91330,"Los Angeles",2016,1,0,0,0,"0",0,0
91330,"Los Angeles",2017,11,0,1,0,"0",0,0
91330,"Los Angeles",2018,0,1,0,0,"0",0,0
91330,"Los Angeles",2019,0,1,0,1,"50",0,0
91330,"Los Angeles",2020,0,1,0,0,"0",0,0
91330,"Los Angeles",2021,0,1,0,0,"0",0,0
91411,"Los Angeles",2015,315,2328,260,52,"1.76",0,0
91411,"Los Angeles",2016,310,2350,276,39,"1.31",0,0
91411,"Los Angeles",2017,315,2360,242,51,"1.72",0,0
91411,"Los Angeles",2018,283,2376,230,43,"1.47",0,0
91411,"Los Angeles",2019,336,2367,284,50,"1.65",0,0
91411,"Los Angeles",2020,332,2372,247,37,"1.24",0,0
91411,"Los Angeles",2021,319,2397,256,66,"2.17",0,0
91506,"Los Angeles",2015,503,4729,412,67,"1.17",58.7,0
91506,"Los Angeles",2016,518,4782,415,51,"0.88",58.7,0
91506,"Los Angeles",2017,453,4791,381,58,"1.02",58.7,0
91506,"Los Angeles",2018,476,4780,384,63,"1.1",58.7,0
91506,"Los Angeles",2019,455,4798,370,57,"1",58.7,0
91506,"Los Angeles",2020,444,4819,378,50,"0.88",58.7,0
91506,"Los Angeles",2021,512,4811,427,71,"1.22",58.7,0
95423,"Lake",2015,258,1728,202,72,"3.19",99.8,97.8
95423,"Lake",2016,250,1747,183,81,"3.58",99.8,97.8
95423,"Lake",2017,262,1707,185,77,"3.45",99.8,97.8
95423,"Lake",2018,311,1743,208,71,"3.04",99.8,97.8
95423,"Lake",2019,272,1778,169,78,"3.4",99.8,97.8
95423,"Lake",2020,278,1804,219,66,"2.79",99.8,97.8
95423,"Lake",2021,283,1795,254,66,"2.75",99.8,97.8
95454,"Mendocino",2015,53,503,34,24,"3.91",84.3,37.6
95454,"Mendocino",2016,56,482,34,44,"7.14",84.3,37.6
95454,"Mendocino",2017,60,477,33,32,"5.32",84.3,37.6
95454,"Mendocino",2018,87,484,52,28,"4.3",84.3,37.6
95454,"Mendocino",2019,82,466,49,48,"7.44",84.3,37.6
95454,"Mendocino",2020,73,484,38,28,"4.49",84.3,37.6
95454,"Mendocino",2021,35,499,36,12,"2.06",84.3,37.6
91340,"Los Angeles",2015,542,4801,401,97,"1.66",29.3,24.2
91340,"Los Angeles",2016,596,4879,378,120,"2.01",29.3,24.2
91340,"Los Angeles",2017,639,4897,396,162,"2.66",29.3,24.2
91340,"Los Angeles",2018,610,4944,420,129,"2.11",29.3,24.2
91340,"Los Angeles",2019,565,5011,430,121,"1.97",29.3,24.2
91340,"Los Angeles",2020,558,5056,377,94,"1.54",29.3,24.2
91340,"Los Angeles",2021,651,5001,435,204,"3.24",29.3,24.2
96039,"Siskiyou",2015,11,225,8,4,"1.61",63.6,7.4
96039,"Siskiyou",2016,13,211,14,10,"4.03",63.6,7.4
96039,"Siskiyou",2017,8,203,12,14,"5.91",63.6,7.4
96039,"Siskiyou",2018,16,204,14,3,"1.27",63.6,7.4
96039,"Siskiyou",2019,21,185,15,18,"7.53",63.6,7.4
96039,"Siskiyou",2020,14,174,23,11,"4.95",63.6,7.4
96039,"Siskiyou",2021,9,148,27,8,"4.17",63.6,7.4
96059,"Tehama",2015,27,183,13,9,"3.88",91.1,70.6
96059,"Tehama",2016,22,176,13,10,"4.52",91.1,70.6
96059,"Tehama",2017,27,175,21,12,"5.11",91.1,70.6
96059,"Tehama",2018,27,172,9,10,"4.59",91.1,70.6
96059,"Tehama",2019,40,160,29,17,"6.91",91.1,70.6
96059,"Tehama",2020,36,167,23,13,"5.44",91.1,70.6
96059,"Tehama",2021,30,173,22,8,"3.43",91.1,70.6
96069,"Shasta",2015,40,290,16,12,"3.35",100,95.2
96069,"Shasta",2016,27,282,13,17,"5.01",100,95.2
96069,"Shasta",2017,32,279,24,16,"4.56",100,95.2
96069,"Shasta",2018,37,277,31,9,"2.54",100,95.2
96069,"Shasta",2019,57,259,19,35,"9.46",100,95.2
96069,"Shasta",2020,47,281,37,22,"5.68",100,95.2
96069,"Shasta",2021,25,285,21,13,"3.78",100,95.2
90743,"Orange",2015,16,177,17,5,"2.33",0,0
90743,"Orange",2016,20,169,14,8,"3.79",0,0
90743,"Orange",2017,23,169,14,6,"2.83",0,0
90743,"Orange",2018,20,171,14,2,"0.97",0,0
90743,"Orange",2019,22,165,12,5,"2.45",0,0
90743,"Orange",2020,20,173,17,3,"1.41",0,0
90743,"Orange",2021,22,170,26,7,"3.11",0,0
90746,"Los Angeles",2015,680,6536,505,185,"2.34",0,0
90746,"Los Angeles",2016,638,6537,447,160,"2.06",0,0
90746,"Los Angeles",2017,692,6531,505,140,"1.78",0,0
90746,"Los Angeles",2018,666,6580,507,131,"1.66",0,0
90746,"Los Angeles",2019,752,6519,532,167,"2.1",0,0
90746,"Los Angeles",2020,629,6581,479,95,"1.22",0,0
90746,"Los Angeles",2021,756,6546,585,161,"2",0,0
90747,NA,NA,NA,NA,NA,NA,NA,NA,NA
95988,"Glenn",2015,234,1901,190,53,"2.23",7.9,4.7
95988,"Glenn",2016,250,1875,183,56,"2.37",7.9,4.7
95988,"Glenn",2017,221,1887,160,73,"3.12",7.9,4.7
95988,"Glenn",2018,256,1888,168,38,"1.62",7.9,4.7
95988,"Glenn",2019,253,1903,192,53,"2.21",7.9,4.7
95988,"Glenn",2020,199,1941,160,45,"1.92",7.9,4.7
95988,"Glenn",2021,272,1904,174,73,"3.01",7.9,4.7
96001,"Shasta",2015,1264,10393,989,265,"2.05",86,52.4
96001,"Shasta",2016,1330,10486,1072,246,"1.87",86,52.4
96001,"Shasta",2017,1558,10302,1139,352,"2.64",86,52.4
96001,"Shasta",2018,1610,10258,1300,327,"2.42",86,52.4
96001,"Shasta",2019,1633,10241,1286,306,"2.27",86,52.4
96001,"Shasta",2020,1502,10225,1164,340,"2.57",86,52.4
96001,"Shasta",2021,1545,10222,1334,275,"2.06",86,52.4
96006,"Modoc",2015,17,171,11,3,"1.49",90.4,55.9
96006,"Modoc",2016,17,175,12,2,"0.97",90.4,55.9
96006,"Modoc",2017,17,149,18,5,"2.65",90.4,55.9
96006,"Modoc",2018,12,154,14,1,"0.55",90.4,55.9
96006,"Modoc",2019,18,145,12,6,"3.31",90.4,55.9
96006,"Modoc",2020,20,172,17,2,"0.95",90.4,55.9
96006,"Modoc",2021,25,146,16,6,"3.11",90.4,55.9
96011,"Shasta",2015,1,13,1,0,"0",98.6,96.3
96011,"Shasta",2016,1,14,0,1,"6.25",98.6,96.3
96011,"Shasta",2017,1,22,1,1,"4",98.6,96.3
96011,"Shasta",2018,1,21,1,1,"4.17",98.6,96.3
96011,"Shasta",2019,5,16,4,4,"13.79",98.6,96.3
96011,"Shasta",2020,3,9,0,0,"0",98.6,96.3
96011,"Shasta",2021,2,20,1,1,"4.17",98.6,96.3
96014,"Siskiyou",2015,2,60,3,2,"2.99",99.7,95.7
96014,"Siskiyou",2016,4,52,6,1,"1.59",99.7,95.7
96014,"Siskiyou",2017,10,54,7,4,"5.33",99.7,95.7
96014,"Siskiyou",2018,6,55,2,4,"5.97",99.7,95.7
96014,"Siskiyou",2019,10,56,2,6,"8.11",99.7,95.7
96014,"Siskiyou",2020,5,60,7,1,"1.37",99.7,95.7
96014,"Siskiyou",2021,3,57,4,2,"3.03",99.7,95.7
96015,"Modoc",2015,2,60,4,1,"1.49",80.7,52
96015,"Modoc",2016,4,58,1,4,"5.97",80.7,52
96015,"Modoc",2017,8,52,5,6,"8.45",80.7,52
96015,"Modoc",2018,3,56,3,3,"4.62",80.7,52
96015,"Modoc",2019,11,47,10,0,"0",80.7,52
96015,"Modoc",2020,8,52,3,1,"1.56",80.7,52
96015,"Modoc",2021,10,49,6,3,"4.41",80.7,52
96020,"Plumas",2015,137,1326,96,40,"2.5",45.8,0
96020,"Plumas",2016,133,1326,132,28,"1.73",45.8,0
96020,"Plumas",2017,160,1291,158,33,"2.01",45.8,0
96020,"Plumas",2018,216,1254,146,36,"2.18",45.8,0
96020,"Plumas",2019,209,1248,145,68,"4.07",45.8,0
96020,"Plumas",2020,209,1279,136,55,"3.28",45.8,0
96020,"Plumas",2021,166,1319,125,49,"2.95",45.8,0
96022,"Shasta",2015,634,4653,478,138,"2.34",91.5,83
96022,"Shasta",2016,699,4664,489,181,"3",91.5,83
96022,"Shasta",2017,704,4691,520,175,"2.87",91.5,83
96022,"Shasta",2018,780,4717,551,132,"2.14",91.5,83
96022,"Shasta",2019,977,4556,584,353,"5.46",91.5,83
96022,"Shasta",2020,821,4730,534,233,"3.69",91.5,83
96022,"Shasta",2021,754,4960,582,169,"2.61",91.5,83
96024,"Trinity",2015,32,375,27,8,"1.81",100,98.8
96024,"Trinity",2016,17,371,40,5,"1.15",100,98.8
96024,"Trinity",2017,27,340,27,15,"3.67",100,98.8
96024,"Trinity",2018,21,336,19,8,"2.08",100,98.8
96024,"Trinity",2019,34,317,17,18,"4.66",100,98.8
96024,"Trinity",2020,32,321,45,6,"1.49",100,98.8
